RECID	HHOLDID	NOJOUR	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I27	I28	I30	I31	I32	I33	I34	I35
3	5884	11	3	1	3	4	2	7	19	14	15	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	7	4	6	3
3	5885	6	1	1	1	1	1	1	4	8	30	8	1	2	1	1	1	10	2	9	13	7	1	2	3	2	3	3	2	2	15	14	14	14	15
3	5885	12	2	1	1	2	1	2	6	4	29	12	2	1	1	1	1	10	2	9	13	7	1	2	2	2	2	1	2	2	6	8	5	6	1
3	5886	3	1	1	1	1	2	3	11	2	32	14	2	1	1	1	1	10	2	9	13	7	1	4	5	4	1	8	7	8	2	2	2	2	2
3	5887	22	1	1	1	1	1	1	6	8	29	7	1	2	2	1	1	8	4	9	13	2	1	2	8	2	2	2	7	8	9	10	10	1	7
3	5887	18	2	1	1	2	1	1	6	2	28	12	2	1	1	1	1	10	2	9	13	7	1	2	8	2	2	4	7	8	8	12	9	2	4
3	5888	0	1	1	1	1	1	3	12	2	32	9	1	2	1	1	1	10	1	4	11	7	1	2	10	2	1	8	7	8	1	1	1	1	1
3	5888	0	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	10	2	1	8	7	8	1	1	1	1	1
3	5889	8	1	1	1	1	1	1	12	6	26	6	1	2	2	1	1	8	4	9	13	2	1	2	8	2	2	2	4	2	5	5	6	1	1
3	5889	6	2	1	1	2	1	2	5	1	26	11	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	1	7	8	3	3	2	4	1
3	5889	4	3	1	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	2	1
3	5889	4	4	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	2	1
3	5890	51	1	1	1	1	1	1	7	5	25	6	1	2	2	2	2	8	4	9	13	1	1	1	8	1	7	8	6	1	15	14	14	14	15
3	5890	31	2	1	1	2	1	4	18	1	22	11	2	1	3	1	1	1	4	9	13	4	1	1	9	1	3	3	7	8	10	12	8	1	2
3	5890	17	3	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	8	9	6	1	2
3	5890	0	4	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5891	26	1	1	1	1	1	1	2	10	35	15	1	2	2	2	2	8	4	9	13	1	1	2	10	2	4	2	4	2	9	11	7	1	7
3	5891	14	2	1	1	2	1	1	2	3	24	11	2	1	3	1	1	1	4	9	13	4	1	2	8	2	3	2	3	2	6	7	5	14	4
3	5891	12	3	1	1	3	3	1	7	2	29	12	2	2	1	1	1	10	2	9	13	7	1	3	13	3	4	2	7	8	6	7	5	8	4
3	5891	0	4	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5891	0	5	1	3	4	2	7	19	14	6	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5891	12	6	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	7	5	14	4
3	5892	0	1	3	1	1	1	1	7	6	28	7	1	2	2	1	1	8	4	9	13	2	1	2	6	2	7	8	7	8	15	14	14	14	15
3	5892	0	2	3	2	2	1	6	18	13	28	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5892	0	3	3	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5893	16	1	1	1	1	1	1	8	10	28	7	1	2	2	2	2	8	4	9	13	1	1	4	7	4	4	4	7	8	7	9	8	1	4
3	5893	14	2	1	1	2	1	4	18	1	28	12	2	1	1	1	1	10	1	6	11	7	1	4	7	4	4	3	2	1	7	10	4	5	5
3	5893	22	3	1	1	3	2	1	9	6	20	5	1	2	2	1	2	2	4	9	13	2	1	4	7	4	7	8	7	8	9	10	11	1	4
3	5893	28	4	1	1	3	2	1	9	5	18	5	1	2	2	1	2	2	4	9	13	2	1	4	7	4	7	8	7	8	10	12	9	1	5
3	5893	14	5	1	1	3	2	1	6	2	16	10	2	2	1	1	1	10	2	9	13	7	1	4	7	4	2	3	7	8	7	8	7	1	7
3	5894	0	1	3	1	1	1	3	2	13	31	9	1	2	2	1	2	8	4	9	13	2	1	1	4	1	7	8	1	8	15	14	14	14	15
3	5894	0	2	3	1	2	1	4	18	13	31	14	2	1	1	1	1	10	2	9	13	7	1	1	4	1	1	8	1	8	15	14	14	14	15
3	5894	0	3	3	2	3	2	6	18	13	27	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5895	12	1	1	1	1	2	1	6	4	22	11	2	1	4	1	4	10	4	9	13	2	1	1	3	1	7	8	2	3	6	7	7	8	6
3	5896	17	1	1	1	1	2	1	6	5	25	11	2	1	2	1	2	6	4	9	13	2	1	8	13	4	7	8	1	8	7	9	7	9	3
3	5897	10	1	1	1	1	1	1	5	9	26	6	1	2	4	1	1	10	4	9	13	2	1	3	3	3	2	3	2	5	6	6	4	6	1
3	5897	10	2	1	1	2	1	5	5	1	26	11	2	1	4	1	1	10	4	9	13	2	1	2	3	2	2	4	2	1	6	6	4	6	5
3	5897	4	3	1	3	4	2	7	19	14	4	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	3	2	5
3	5898	17	1	1	1	1	2	1	6	10	30	13	2	1	1	1	1	10	1	5	11	7	1	2	3	2	2	3	7	8	8	9	7	9	4
3	5898	17	2	1	1	3	2	1	6	7	26	6	1	2	2	2	2	8	4	9	13	1	1	2	3	2	7	8	7	8	15	14	14	14	15
3	5899	6	1	1	1	1	2	2	7	6	29	12	2	1	1	1	1	10	1	7	11	7	1	2	5	2	2	3	7	8	4	4	4	4	3
3	5900	27	1	1	1	1	2	1	6	7	27	12	2	1	1	1	1	10	2	9	13	7	1	3	3	3	2	2	1	8	9	12	12	12	4
3	5901	0	1	1	1	1	1	1	2	9	23	6	1	1	2	1	2	5	4	9	13	2	1	2	3	2	4	2	1	8	1	1	1	1	1
3	5902	18	1	1	1	1	2	1	6	5	22	11	2	1	1	1	1	10	2	9	13	7	1	2	8	2	2	2	1	8	8	9	6	14	6
3	5903	23	1	1	1	1	2	1	6	7	25	11	2	1	1	1	1	10	2	9	13	7	1	2	5	2	2	2	2	3	9	11	10	11	7
3	5904	0	1	1	1	1	1	1	2	12	28	7	1	2	2	1	1	8	4	9	13	2	1	1	3	1	7	8	1	8	1	1	1	1	1
3	5904	6	2	1	1	2	1	1	2	1	28	12	2	1	1	1	1	10	2	9	13	7	1	2	7	2	4	4	1	8	3	3	4	10	1
3	5905	6	1	1	1	1	1	1	9	5	28	7	1	2	2	2	2	8	4	9	13	1	1	2	13	2	3	2	1	8	4	4	5	1	3
3	5905	0	2	3	2	2	1	6	18	13	27	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5905	2	3	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5905	4	4	1	3	4	2	7	19	14	6	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5906	0	1	1	1	1	1	3	10	2	32	9	1	2	1	1	1	10	2	9	13	7	1	4	6	4	1	8	7	8	1	1	1	1	1
3	5906	0	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	5907	0	1	1	1	1	1	3	11	2	30	8	1	2	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	5907	2	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	1	3	1	7	8	7	8	1	1	1	1	1
3	5908	8	1	1	1	1	1	3	6	1	31	9	1	2	1	1	1	10	2	9	13	7	1	2	6	2	3	4	7	8	5	5	3	5	4
3	5908	14	2	1	1	2	1	1	6	4	29	12	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	2	1	8	7	8	4	7	4
3	5909	4	1	1	1	1	2	4	18	2	27	12	2	1	1	1	1	10	1	2	3	7	1	1	6	1	2	3	7	8	3	3	3	2	5
3	5909	2	2	1	3	4	2	7	19	14	12	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5909	4	3	1	3	4	2	7	19	14	11	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	2	3
3	5909	0	4	1	3	4	2	7	19	14	9	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5909	6	5	1	3	4	2	7	19	14	3	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	3	1	5
3	5910	10	1	1	1	1	2	2	7	3	30	13	2	1	1	1	1	10	1	7	11	7	3	5	4	4	2	3	7	8	6	7	6	14	5
3	5911	0	1	1	1	1	1	3	11	3	32	9	1	2	1	1	1	10	2	9	13	7	1	4	6	4	1	8	1	8	1	1	1	1	1
3	5911	0	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	5912	0	1	3	1	1	2	5	18	2	20	10	2	2	3	1	1	1	4	9	13	4	1	2	8	2	1	8	2	2	15	14	14	14	15
3	5912	21	2	1	1	3	2	5	18	1	20	10	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	2	1	8	8	10	12	4	3
3	5912	18	3	1	1	3	2	5	18	1	21	6	1	2	1	1	1	10	1	1	2	7	1	2	4	2	2	2	1	8	8	10	12	4	3
3	5912	0	4	3	2	3	2	6	18	13	26	6	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5913	2	1	1	1	1	1	3	6	1	31	9	1	2	1	1	1	10	2	9	13	7	1	3	4	3	2	2	7	8	2	2	2	2	4
3	5913	0	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	4	4	4	2	2	7	8	1	1	1	1	1
3	5914	0	1	3	2	1	1	6	18	13	23	6	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5914	2	2	1	1	2	1	4	18	1	24	11	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	1	7	8	1	1	1	1	1
3	5914	0	3	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5914	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5915	0	1	3	1	1	1	5	11	2	30	8	1	2	1	1	1	10	2	9	13	7	1	3	4	3	3	2	7	8	15	14	14	14	15
3	5915	0	2	3	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	3	4	3	3	2	7	8	15	14	14	14	15
3	5916	12	1	1	1	1	1	1	9	3	30	8	1	2	1	1	1	10	2	9	13	7	1	2	5	2	2	1	7	8	6	7	4	1	7
3	5916	12	2	1	1	2	1	1	10	2	29	12	2	1	1	1	1	10	2	9	13	7	1	4	7	4	2	2	7	8	6	7	3	6	3
3	5916	15	3	1	1	3	2	1	7	4	27	7	1	2	1	1	1	10	2	9	13	7	1	3	5	3	2	4	1	8	7	10	6	14	4
3	5917	0	1	3	1	1	1	1	9	4	27	7	1	2	1	1	1	10	2	9	13	7	1	2	2	2	7	8	2	1	15	14	14	14	15
3	5917	0	2	3	1	2	1	4	18	1	23	11	2	1	1	1	1	10	2	9	13	7	1	3	3	3	3	2	2	1	15	14	14	14	15
3	5918	51	1	1	1	1	2	1	4	8	26	6	1	1	2	2	2	8	4	9	13	1	1	1	2	1	2	5	2	3	12	13	12	1	14
3	5918	0	2	3	2	3	2	6	18	13	25	6	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5919	8	1	1	1	1	1	4	18	2	26	11	2	1	3	3	3	1	4	9	13	4	1	1	3	1	1	8	1	8	5	6	7	13	4
3	5919	10	2	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	6	7	2	4
3	5920	18	1	1	1	1	1	1	5	6	29	7	1	2	1	1	1	10	2	9	13	7	1	2	4	2	2	4	6	1	7	9	5	1	4
3	5920	13	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	4	6	4	2	3	7	8	7	9	9	3	7
3	5920	19	3	1	1	3	2	1	7	3	26	11	2	2	2	2	2	7	4	9	13	1	1	3	6	3	2	4	7	8	7	9	3	2	4
3	5921	35	1	1	1	1	2	5	15	1	19	5	1	1	3	3	3	1	4	9	13	4	1	1	3	1	2	2	2	2	11	13	9	7	1
3	5921	26	2	1	1	3	2	1	11	4	19	5	1	2	1	1	1	10	2	9	13	7	1	1	3	1	6	3	2	1	9	12	12	2	11
3	5922	0	1	3	1	1	2	5	11	1	21	6	1	1	1	1	1	10	1	2	3	7	1	1	3	1	6	2	2	1	15	14	14	14	15
3	5923	20	1	1	1	1	1	1	9	8	27	7	1	2	2	2	2	9	4	9	13	1	1	1	3	1	3	5	1	8	8	10	9	2	4
3	5923	9	2	1	1	2	1	4	18	1	26	11	2	1	2	1	2	9	4	9	13	2	1	1	13	1	6	5	1	8	5	5	8	3	1
3	5923	0	3	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5924	60	1	1	1	1	2	1	9	6	30	8	1	1	2	2	2	8	4	9	13	1	1	3	6	3	7	8	7	8	14	13	11	1	14
3	5925	11	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	3	6	3	2	2	7	8	5	5	5	2	3
3	5926	12	1	1	1	1	2	3	9	1	31	9	1	1	1	2	1	8	4	9	13	3	1	2	5	2	1	8	7	8	6	7	7	5	9
3	5927	24	1	1	1	1	1	3	1	7	30	8	1	2	2	1	2	8	4	9	13	2	1	4	13	4	6	4	7	8	9	10	6	2	3
3	5927	14	2	1	1	2	1	4	18	1	29	12	2	1	3	1	1	1	4	9	13	4	1	2	5	2	7	8	1	8	6	7	6	2	1
3	5927	2	3	1	1	3	2	5	18	1	32	14	2	2	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	2	2	5	1	1
3	5928	9	1	1	1	1	2	3	6	13	30	13	2	1	1	1	1	10	2	9	13	7	1	1	10	1	2	3	7	8	5	5	4	2	1
3	5929	9	1	1	1	1	2	4	18	1	31	14	2	1	1	1	1	10	2	9	13	7	1	1	10	1	3	3	3	3	3	3	3	3	6
3	5930	22	1	1	1	1	1	3	8	5	31	9	1	2	2	1	1	8	4	9	13	2	1	3	10	3	7	8	7	8	9	10	11	1	11
3	5930	10	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	4	10	4	2	3	7	8	6	6	8	1	3
3	5931	18	1	1	1	1	1	1	2	7	27	7	1	2	2	2	1	8	4	9	13	1	1	3	6	3	7	8	7	8	8	9	6	1	4
3	5931	10	2	1	1	2	1	1	6	6	27	12	2	1	3	1	1	1	4	9	13	4	1	3	6	3	1	8	2	1	4	4	4	2	1
3	5932	0	1	1	1	1	2	3	15	1	32	9	1	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	5933	17	1	1	1	1	2	1	6	4	27	12	2	1	2	1	1	6	4	9	13	2	1	2	6	2	7	8	1	8	8	10	9	10	10
3	5934	0	1	3	2	1	1	6	18	13	35	15	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5934	0	2	3	1	2	1	4	18	13	35	15	2	1	1	1	1	10	2	9	13	7	1	1	7	1	2	3	7	8	15	14	14	14	15
3	5935	10	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	3	13	3	2	1	7	8	6	6	3	3	1
3	5936	0	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	9	2	2	2	2	2	1	1	1	1	1
3	5937	4	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	2	2	2	1	4
3	5938	12	1	1	1	1	2	1	12	1	22	6	1	1	2	1	1	2	4	9	13	2	1	3	8	3	3	4	7	8	6	7	4	2	4
3	5939	0	1	3	2	1	1	6	18	13	28	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5939	0	2	3	2	2	1	6	18	13	27	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5940	0	1	3	1	1	1	3	11	13	31	9	1	2	1	1	1	10	2	9	13	7	1	2	10	2	3	3	7	8	15	14	14	14	15
3	5940	0	2	3	2	2	1	6	18	13	32	14	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	5941	16	1	1	1	1	2	3	11	1	32	9	1	1	1	1	1	10	2	9	13	7	1	1	8	1	2	2	1	8	7	8	6	2	4
3	5942	6	1	1	1	1	1	3	10	1	31	9	1	2	1	1	1	10	2	9	13	7	1	1	10	1	1	8	2	2	4	4	3	3	8
3	5942	6	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	1	10	1	1	8	7	8	4	4	3	2	1
3	5943	15	1	1	1	1	2	1	5	3	29	12	2	1	1	1	1	10	2	9	13	7	1	3	10	3	2	2	7	8	7	8	4	2	5
3	5943	19	2	1	1	3	2	5	18	1	21	6	1	2	1	1	1	10	2	9	13	7	1	3	10	3	1	8	1	8	8	10	9	6	9
3	5943	18	3	1	1	3	2	1	6	4	19	5	1	2	1	1	1	10	2	9	13	7	1	3	10	3	1	8	1	8	7	9	7	8	6
3	5943	16	4	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	8	3	1	6
3	5944	0	1	3	1	1	1	1	6	13	29	7	1	2	5	5	5	10	4	9	13	8	1	9	14	9	8	8	8	8	15	14	14	14	15
3	5944	0	2	3	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	3	2	7	8	15	14	14	14	15
3	5944	0	3	3	1	3	2	1	9	5	22	6	1	2	2	2	2	5	4	9	13	1	1	2	8	2	2	2	7	8	15	14	14	14	15
3	5944	0	4	3	1	3	2	1	6	2	17	10	2	2	1	1	1	10	2	9	13	7	1	2	8	2	2	2	7	8	15	14	14	14	15
3	5945	14	1	1	1	1	1	1	9	4	27	7	1	2	5	5	5	10	4	9	13	8	1	2	10	2	2	1	7	8	6	7	5	1	4
3	5945	8	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	2	10	2	2	3	7	8	5	5	4	4	6
3	5945	2	3	1	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5945	2	4	1	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5945	0	5	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5946	24	1	1	1	1	2	3	10	2	31	9	1	1	1	1	1	10	1	5	11	7	1	1	8	1	3	3	7	8	9	11	4	2	6
3	5947	21	1	1	1	1	2	2	11	2	29	12	2	1	1	1	1	10	2	9	13	7	1	1	8	1	2	3	7	8	9	10	6	4	6
3	5948	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	2	2	2	1	1
3	5949	14	1	1	1	1	1	1	9	4	29	7	1	2	2	2	2	8	4	9	13	1	1	2	10	2	1	8	7	8	7	8	6	7	1
3	5949	4	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	2	10	2	1	8	7	8	3	3	3	3	1
3	5949	18	3	1	1	3	2	1	11	4	26	6	1	2	1	1	1	10	2	9	13	7	1	3	10	3	1	8	7	8	8	9	6	7	4
3	5950	14	1	1	1	1	1	1	5	6	29	7	1	2	1	1	1	10	2	9	13	7	1	3	8	3	1	8	7	8	7	8	7	2	6
3	5950	16	2	1	1	2	1	2	7	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	1	8	7	8	7	9	7	7	4
3	5950	25	3	1	1	3	2	1	10	5	19	5	1	2	2	2	2	4	4	9	13	1	1	3	8	3	1	8	7	8	9	11	9	1	4
3	5951	4	1	1	1	1	1	5	10	3	27	7	1	2	1	1	1	10	2	9	13	7	1	1	6	1	2	2	7	8	3	3	3	3	4
3	5951	6	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	2	2	7	8	3	3	2	2	1
3	5951	12	3	1	3	4	2	7	19	14	13	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	7	4	4	4
3	5951	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5951	4	5	1	3	4	2	7	19	14	11	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	2	1
3	5952	8	1	1	1	1	1	1	9	4	27	7	1	2	2	2	2	8	4	9	13	1	1	3	8	3	1	8	7	8	5	5	5	1	4
3	5952	0	2	1	1	2	1	4	18	1	26	11	2	1	1	1	1	10	2	9	13	7	1	4	10	4	7	8	7	8	1	1	1	1	1
3	5952	0	3	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5952	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5953	9	1	1	1	1	1	1	10	7	29	7	1	2	1	1	1	10	2	9	13	7	1	2	10	2	2	2	7	8	6	7	4	7	6
3	5953	27	2	1	1	2	1	2	11	1	28	12	2	1	1	1	1	3	3	8	12	7	3	7	4	6	2	2	7	8	10	12	5	5	6
3	5954	10	1	1	1	1	1	1	10	5	24	6	1	2	1	1	1	10	2	9	13	7	1	1	8	1	1	8	7	8	6	10	7	8	7
3	5954	2	2	1	1	2	1	4	18	1	23	11	2	1	1	1	1	10	2	9	13	7	1	1	8	1	1	8	7	8	1	1	1	1	1
3	5954	4	3	1	3	4	2	7	19	14	4	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5954	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5955	15	1	1	1	1	1	1	10	4	28	7	1	2	3	3	3	1	4	9	13	4	1	3	8	3	1	8	1	8	7	9	8	1	4
3	5955	20	2	1	1	2	1	1	7	2	28	12	2	1	1	1	1	10	2	9	13	7	1	4	8	4	2	2	1	8	8	10	6	7	4
3	5955	12	3	1	1	3	2	5	18	1	17	5	1	2	1	1	1	10	2	9	13	7	1	3	8	3	1	8	7	8	6	7	4	6	4
3	5955	12	4	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	7	6	14	4
3	5955	0	5	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5956	18	1	1	1	1	1	1	9	4	26	6	1	2	2	2	2	8	4	9	13	1	1	1	13	1	1	8	7	8	8	9	9	1	9
3	5956	4	2	1	1	2	1	4	18	1	26	11	2	1	1	1	1	10	2	9	13	7	1	1	13	1	1	8	7	8	2	2	2	2	1
3	5956	2	3	1	3	4	2	7	19	14	6	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5956	2	4	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5956	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5957	16	1	1	1	1	1	1	9	4	27	7	1	2	1	1	2	8	4	9	13	7	1	1	10	1	3	3	7	8	7	9	9	3	5
3	5957	11	2	1	1	2	1	2	11	1	27	12	2	1	1	1	1	10	2	9	13	7	1	1	14	1	2	2	5	8	4	4	5	4	3
3	5957	14	3	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	2	1	1
3	5957	5	4	1	3	4	2	7	19	14	11	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	4	2	1
3	5958	15	1	1	1	1	1	1	9	4	24	6	1	2	2	1	1	2	4	9	13	2	1	2	14	2	2	1	5	8	7	9	7	7	4
3	5958	10	2	1	1	2	1	4	18	1	22	11	2	1	1	1	1	10	2	9	13	7	1	2	13	2	1	8	7	8	6	6	7	6	4
3	5958	0	3	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5958	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5959	19	1	1	1	1	1	1	9	3	30	8	1	2	1	1	1	10	1	4	10	7	1	1	13	1	1	8	7	8	8	10	4	5	4
3	5959	20	2	1	1	2	1	1	7	3	30	13	2	1	1	1	1	10	2	9	13	7	1	1	13	1	1	8	7	8	8	10	5	14	3
3	5960	8	1	1	1	1	1	5	11	3	26	6	1	2	3	1	1	1	4	9	13	4	1	1	10	1	2	2	1	8	4	4	3	1	1
3	5960	0	2	1	1	2	1	4	18	1	25	11	2	1	1	1	1	10	2	9	13	7	1	1	13	1	1	8	7	8	1	1	1	1	1
3	5960	2	3	1	3	4	2	7	19	14	5	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5960	0	4	1	3	4	2	7	19	14	3	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5960	0	5	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	5961	0	1	3	1	1	1	1	6	13	28	7	1	2	5	5	5	10	4	9	13	8	1	9	14	9	8	8	8	8	15	14	14	14	15
3	5961	2	2	1	1	2	1	1	10	3	27	12	2	1	3	1	1	1	4	9	13	4	1	2	13	2	4	3	7	8	2	2	2	2	1
3	5961	8	3	1	1	3	2	1	10	3	17	10	2	2	1	1	1	10	2	9	13	7	1	1	13	1	2	2	7	8	4	4	2	2	2
3	5961	6	4	1	1	3	2	1	10	3	16	10	2	2	1	1	1	10	2	9	13	7	1	1	13	1	1	8	7	8	4	4	7	1	3
3	5961	4	5	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	5961	2	6	1	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	1	1
