RECID	HHOLDID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54
2	989	1	2	1	7	1	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	2	3	1	4	1	10	5	7	7	1
2	990	1	2	1	2	1	1	8	6	1	15	1	1	2	3	3	1	2	1	8	6	9	1	4	17	17	10	2	9	2	2	2	2	2	2	2	2	2	2	22	8	8	3	18	3	2	5	1	4	1	8	5	5	10	1
2	991	1	2	1	7	3	9	3	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	3	3	1	4	1	10	5	10	8	1
2	992	1	2	1	2	1	1	10	1	1	4	1	2	4	14	9	9	11	9	1	2	1	2	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	2	3	1	4	1	8	5	11	9	5
2	994	1	2	1	2	1	1	9	2	1	9	1	1	2	2	3	1	2	1	5	6	9	3	8	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	13	2	8	1	4	1	8	5	11	6	4
2	995	1	1	3	1	1	9	4	16	6	19	1	1	2	3	3	1	2	1	8	6	9	1	13	17	17	11	11	9	3	2	2	1	1	1	2	1	2	2	22	8	8	1	8	5	4	3	2	4	1	1	4	14	14	15
2	995	2	2	1	2	1	5	9	1	2	7	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	5	4	3	2	4	1	1	5	14	14	15
2	995	3	2	1	9	1	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	3	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	7	1	4	8	1	4	2	10	5	14	14	15
2	998	1	2	1	1	1	9	4	16	6	19	1	1	2	3	3	1	2	1	1	2	1	3	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	11	6	1	1	1	4	2	5	5	13	9	7
2	999	1	2	1	3	1	1	10	6	2	14	1	1	2	2	3	1	2	1	4	2	1	1	7	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	2	8	1	4	2	8	5	3	10	1
2	999	2	2	1	1	1	9	4	16	6	19	1	1	2	2	3	1	2	1	1	2	1	2	6	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	6	2	3	1	4	1	8	5	13	11	6
2	1000	1	2	1	2	1	4	11	1	1	4	1	2	4	14	9	9	11	9	1	2	1	3	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	8	2	3	1	4	1	8	5	13	10	5
2	1000	2	2	1	7	1	9	3	16	6	19	1	4	4	14	9	9	11	9	1	2	1	3	4	1	4	11	1	9	1	2	2	1	2	2	2	2	2	2	22	8	8	1	9	2	5	1	1	4	3	10	3	12	11	5
2	1001	1	1	3	2	1	4	11	9	1	15	1	1	4	2	3	1	2	1	1	2	1	2	12	11	5	12	1	9	1	2	2	2	1	1	2	1	4	4	22	8	8	1	1	9	2	3	1	4	1	8	7	14	14	15
2	1006	1	2	1	2	1	7	10	4	1	12	1	1	2	2	3	1	2	1	2	2	1	1	11	1	11	9	1	9	1	1	2	2	2	2	2	2	2	2	4	2	8	1	7	5	2	3	1	4	1	8	2	8	9	3
2	1006	2	2	1	7	3	9	3	16	6	19	1	4	4	14	9	9	11	9	4	2	1	1	7	17	17	1	1	1	4	2	2	2	2	2	2	2	2	2	22	8	8	1	6	3	2	1	1	1	3	10	5	1	1	1
2	1007	1	2	1	3	1	4	10	2	3	9	1	2	4	14	9	9	11	9	2	2	1	1	13	10	7	12	1	9	1	1	2	2	2	2	2	2	2	2	5	5	8	1	9	8	2	3	1	4	1	8	2	12	12	12
2	1007	2	2	1	2	1	1	8	1	4	4	1	2	4	14	9	9	11	9	8	6	9	1	2	17	17	1	14	1	5	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	7	1	2	2	8	5	1	1	1
2	1008	1	1	3	2	1	5	9	4	1	12	1	1	2	3	3	1	2	1	1	2	1	1	14	11	8	12	11	9	2	2	2	2	1	1	2	1	2	2	22	8	8	1	2	5	2	3	1	4	1	8	4	13	12	13
2	1009	1	2	1	2	1	4	11	1	5	7	1	2	4	14	9	9	11	9	3	3	5	1	7	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	9	2	3	1	4	1	8	5	8	6	5
2	1009	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	1	1	1
2	1011	1	3	4	2	1	5	9	5	3	14	1	1	2	3	3	1	2	1	1	2	1	1	10	5	9	10	1	9	1	1	2	2	2	1	2	1	2	1	1	3	8	1	9	7	2	3	1	4	1	8	4	9	10	4
2	1011	2	1	3	2	1	1	8	4	4	13	1	1	4	3	3	1	2	1	8	6	9	1	7	17	17	8	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	2	5	1	2	8	1	4	2	6	4	5	8	1
2	1013	1	1	3	2	1	7	9	8	1	15	1	1	2	3	3	1	2	1	1	2	1	1	13	11	7	11	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	6	8	2	2	1	4	1	8	4	13	11	8
2	1014	1	2	1	2	1	7	9	3	3	11	1	1	2	3	3	1	2	1	1	2	1	2	10	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	8	2	3	1	4	1	8	5	10	10	15
2	1014	2	2	1	2	1	7	8	4	4	14	1	1	2	3	3	1	2	1	1	2	1	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	2	8	1	4	2	8	5	8	8	5
2	1015	1	2	1	2	1	1	8	1	4	7	1	2	4	14	9	9	11	9	2	2	1	1	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	7	1	4	1	4	1	8	5	6	7	4
2	1015	2	2	1	2	1	1	8	1	3	4	1	2	4	14	9	9	11	9	1	2	1	2	10	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	3	1	8	1	4	2	8	5	7	8	7
2	1015	3	1	3	1	2	9	9	16	6	19	1	1	2	1	3	1	2	1	4	2	1	4	14	17	17	14	14	9	5	2	2	1	1	1	2	1	2	2	22	8	8	1	1	7	1	4	1	4	1	8	4	2	2	1
2	1017	1	2	1	2	1	5	9	4	1	12	1	1	2	2	3	1	2	1	4	2	3	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	9	1	3	1	4	1	8	5	14	14	15
2	1018	1	2	1	2	1	5	10	7	1	15	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	5	13	1	5	1	4	1	8	5	13	9	8
2	1019	1	2	1	2	1	1	8	4	1	13	1	1	2	3	3	1	2	1	5	6	9	1	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	7	3	2	6	1	4	1	2	5	12	9	3
2	1021	1	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	2	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	2	5	8	1	4	2	10	5	10	4	4
2	1022	1	2	1	2	1	3	8	1	1	8	1	2	4	14	9	9	11	9	1	2	1	2	3	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	2	5	2	3	3	4	1	8	5	14	14	15
2	1023	1	1	3	2	1	2	12	12	3	15	1	1	2	2	3	1	2	2	5	6	9	2	8	5	7	7	1	9	1	2	2	2	2	1	2	1	1	2	22	8	8	1	2	12	2	3	1	4	1	8	4	14	14	15
2	1023	2	1	3	2	1	1	8	6	4	15	1	1	2	3	3	1	2	1	1	2	1	3	5	17	17	7	1	9	1	2	2	2	2	1	2	1	1	2	22	8	8	1	2	11	2	8	1	4	2	8	4	14	14	15
2	1024	1	2	1	2	1	2	11	10	1	13	1	1	2	3	3	1	2	2	1	2	1	3	10	5	9	7	1	9	1	2	2	1	2	2	1	2	2	2	22	8	8	1	1	12	2	3	1	4	1	8	4	9	7	8
2	1026	1	2	1	2	2	3	11	3	3	9	1	1	2	2	3	1	2	1	1	2	1	1	11	9	7	1	1	1	4	2	2	2	2	2	2	2	1	2	22	8	8	1	2	8	1	3	1	1	1	8	1	1	1	1
2	1026	2	2	1	2	1	1	8	1	4	4	1	1	2	3	3	1	2	1	8	6	9	1	8	17	17	10	8	9	2	2	2	2	2	2	2	2	2	2	22	8	8	5	18	1	4	1	1	4	3	1	5	12	9	6
2	1027	1	2	1	2	1	4	10	8	1	15	1	1	2	3	3	1	2	1	1	2	1	1	10	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	7	2	3	1	4	1	8	5	14	14	15
2	1029	1	2	1	10	1	9	9	16	5	19	1	2	4	14	9	9	11	9	8	6	9	1	2	17	17	1	1	2	4	2	2	2	2	2	2	2	2	2	22	8	8	3	9	1	1	5	1	1	1	10	5	1	1	1
2	1030	1	2	1	2	1	1	9	1	1	7	1	2	4	14	9	9	11	9	8	6	9	2	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	8	1	1	4	1	4	1	8	5	11	7	3
2	1035	1	2	1	2	1	4	10	5	1	13	1	1	2	2	3	1	2	1	1	2	1	1	7	17	17	14	14	9	5	2	2	2	2	2	2	2	2	1	22	8	8	1	2	8	2	3	1	4	1	8	3	3	5	1
2	1037	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	1037	2	2	1	2	1	2	10	5	5	11	1	2	2	3	3	1	2	2	1	2	1	1	7	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	15	13	1	8	1	4	2	8	5	14	14	15
2	1038	1	1	9	2	1	4	11	7	3	15	1	1	2	3	3	1	2	1	8	6	9	2	11	9	5	13	1	9	1	2	2	1	1	1	2	2	2	2	22	8	8	1	6	10	1	3	1	4	1	8	4	14	14	15
2	1038	2	2	1	2	1	1	9	2	4	9	1	1	2	3	3	1	2	2	1	2	1	1	6	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	6	2	2	8	1	4	2	8	5	14	14	15
2	1039	1	2	1	1	2	9	12	16	6	19	1	1	2	3	3	1	2	1	2	3	2	2	10	8	8	9	9	9	3	2	2	2	2	2	2	2	1	2	22	8	8	2	12	13	1	3	1	4	1	8	1	14	14	15
2	1039	2	2	1	2	1	6	11	7	2	12	1	1	2	3	3	1	2	2	4	3	2	1	3	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	12	13	1	3	1	4	1	8	5	14	14	15
2	1042	1	2	1	2	1	4	12	1	2	7	1	2	4	14	9	9	11	9	6	6	9	1	4	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	8	2	3	1	4	1	8	5	3	4	1
2	1042	2	1	3	1	2	9	14	16	6	19	1	2	4	14	9	9	11	9	8	6	9	3	15	17	17	13	13	9	3	3	3	3	3	3	3	3	3	3	22	8	8	1	9	8	2	3	1	4	1	8	6	1	1	1
2	1043	1	2	1	2	1	3	8	4	1	13	1	1	2	3	3	1	2	1	3	2	1	1	10	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	7	2	2	1	4	4	8	5	7	8	4
2	1046	1	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	7	3	1	4	1	10	5	6	8	7
2	1047	1	2	1	2	1	3	11	1	1	7	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	5	2	2	1	4	1	5	5	13	10	8
2	1048	1	2	1	2	4	1	14	15	1	15	1	1	2	2	2	1	1	1	8	6	9	1	15	15	3	13	14	9	5	2	2	2	2	2	2	2	1	2	22	8	8	1	12	13	1	3	3	4	1	8	1	14	14	15
2	1049	1	2	1	2	1	4	8	2	1	12	1	1	2	3	3	1	2	1	3	3	7	1	9	7	7	10	1	9	1	1	2	2	2	2	2	2	2	2	6	4	8	1	6	8	1	2	1	4	1	8	2	13	9	11
2	1050	1	3	4	2	1	4	11	8	3	15	1	1	2	3	3	1	2	1	1	2	1	2	9	5	8	11	1	9	1	2	2	1	1	1	2	1	2	1	22	8	8	1	2	10	2	2	1	4	1	8	4	10	11	9
2	1050	2	2	1	4	1	3	11	1	4	7	1	2	4	14	9	9	11	9	3	2	1	1	7	17	17	1	1	4	4	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	7	1	1	2	4	5	1	1	1
2	1052	1	2	1	2	1	1	9	4	1	12	1	1	2	3	3	1	2	1	4	2	1	1	9	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	3	1	4	1	8	5	14	14	15
2	1054	1	1	3	2	1	4	9	6	3	15	1	1	2	2	3	1	2	1	8	6	9	2	13	12	2	12	1	9	1	2	2	2	2	1	2	1	2	2	22	8	8	1	6	7	2	3	1	4	1	8	4	5	12	9
2	1054	2	2	1	2	1	2	12	14	4	15	1	1	2	3	3	1	2	1	8	6	9	1	9	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	7	2	3	1	4	1	8	5	9	12	9
2	1061	1	2	1	2	1	1	8	1	1	4	1	2	4	14	9	9	11	9	4	2	1	3	2	17	17	4	1	9	1	3	3	3	3	3	3	3	3	3	22	8	8	1	8	4	1	3	1	4	1	8	6	1	1	1
2	1062	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	1062	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	1063	1	1	3	2	1	1	9	3	1	11	1	1	2	2	3	1	2	1	1	1	1	1	10	8	6	14	14	9	5	2	2	1	1	1	2	1	1	2	22	8	8	1	2	7	2	3	3	4	2	8	4	14	14	15
2	1064	1	1	3	1	2	9	9	16	6	19	1	2	4	14	9	9	11	9	8	6	9	2	13	12	4	11	4	9	2	2	2	2	1	1	2	1	2	2	22	8	8	1	9	7	2	2	1	4	1	7	4	14	14	15
2	1066	1	2	1	2	1	1	8	1	1	4	1	2	4	14	9	9	11	9	8	6	9	1	8	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	18	1	2	8	1	4	2	8	5	7	7	3
2	1067	1	2	1	9	3	9	14	16	6	19	1	4	4	14	9	9	11	9	4	2	1	2	16	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	6	2	7	5	1	1	1	10	5	3	2	1
2	1069	1	2	1	2	1	4	8	1	1	5	1	2	4	14	9	9	11	9	1	2	1	3	8	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	3	1	4	1	8	5	14	14	15
2	1072	1	2	1	3	1	1	8	1	1	4	1	1	2	2	3	1	2	1	1	2	1	3	4	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	3	1	3	1	4	1	8	5	11	7	4
2	1074	1	2	1	2	1	7	9	6	1	15	1	1	2	2	3	1	2	1	4	2	1	1	7	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	1	5	1	4	1	8	5	4	4	1
2	1076	1	2	1	1	1	9	9	16	6	19	1	2	4	14	9	9	11	9	4	2	1	1	7	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	2	3	3	4	1	8	5	14	14	15
2	1078	1	2	1	3	1	4	9	2	1	9	1	1	2	2	3	1	2	1	1	2	1	1	4	3	2	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	2	3	1	4	1	8	5	12	7	11
2	1079	1	1	3	2	1	5	9	15	1	9	1	2	3	13	1	3	4	1	4	1	1	2	13	17	17	1	1	1	4	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	2	3	1	1	1	5	5	1	1	1
2	1082	1	2	1	4	1	3	11	2	3	8	1	1	2	3	3	1	2	1	4	3	3	2	5	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	2	2	1	4	2	8	5	8	9	1
2	1082	2	2	1	2	1	3	11	3	4	11	1	2	4	14	9	9	11	9	8	6	9	2	2	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	9	1	2	5	1	4	1	8	5	14	14	15
2	1082	3	1	3	1	2	9	11	16	6	19	1	1	2	3	3	1	2	1	1	2	1	2	15	17	17	10	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	2	2	1	4	2	8	5	1	1	1
2	1083	1	2	1	3	1	7	11	8	1	14	1	1	2	3	3	1	2	1	8	5	9	1	9	2	9	11	1	9	1	1	2	2	2	2	2	2	2	2	3	1	8	4	18	1	2	7	1	4	2	8	2	6	11	14
2	1084	1	2	1	2	1	4	10	3	1	10	1	1	2	3	3	1	2	2	1	2	1	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	8	1	3	1	4	1	8	5	11	7	6
2	1087	1	2	1	2	1	2	10	7	1	14	1	1	1	6	3	2	6	4	1	2	1	1	9	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	10	7	2	3	3	4	1	8	5	14	14	15
2	1090	1	2	1	2	1	5	9	5	1	1	1	1	2	3	3	1	2	1	1	2	1	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	4	1	4	1	8	5	12	9	4
2	1090	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	3	2	1	1	1	17	17	1	1	4	4	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	4	1	1	1	10	5	1	1	1
2	1091	1	2	1	2	1	5	9	4	1	12	1	1	2	3	3	1	2	1	2	2	1	1	9	1	9	7	1	9	1	1	2	2	2	2	2	2	2	2	21	7	8	1	5	10	1	3	1	4	1	8	2	14	14	15
2	1092	1	2	1	2	1	7	11	10	1	14	1	1	2	2	3	1	2	2	4	2	1	1	8	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	3	1	4	1	8	5	3	2	1
2	1093	1	2	1	2	1	4	10	1	1	5	1	1	2	2	3	1	2	1	1	2	1	1	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	2	2	1	4	1	9	5	9	7	3
2	1095	1	1	3	2	1	4	12	1	1	7	1	2	4	14	9	9	11	9	1	2	1	2	9	4	8	7	1	9	1	1	2	2	1	1	2	1	2	2	2	2	8	1	15	3	1	2	1	4	1	8	4	12	7	4
2	1097	1	2	1	2	1	3	11	10	1	15	1	1	2	3	3	1	2	1	8	6	9	1	14	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	4	11	1	4	1	4	1	8	5	14	14	15
2	1098	1	2	1	2	1	4	8	1	1	8	1	1	2	2	2	1	1	1	8	6	9	1	14	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	10	2	2	5	1	4	1	8	5	3	3	1
2	1099	1	2	1	2	1	7	10	5	1	13	1	1	2	3	3	1	2	1	1	2	1	2	11	17	17	12	1	9	1	2	1	2	2	2	2	2	2	2	22	8	1	1	5	6	2	3	1	4	1	8	3	10	12	4
2	1100	1	2	1	2	1	1	9	2	1	9	1	1	2	3	3	1	2	1	3	2	1	1	6	1	6	6	1	9	1	1	2	2	2	2	2	2	2	2	4	1	8	1	8	8	2	3	1	4	1	8	2	5	6	1
2	1100	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	1	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	8	2	3	1	4	1	10	5	5	3	2
2	1101	1	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	2	2	1	1	3	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	7	1	7	9	1	4	1	10	5	3	2	1
2	1102	1	2	1	2	1	4	11	9	3	16	1	1	2	3	3	1	2	1	8	6	9	1	10	9	5	12	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	5	10	2	3	1	4	1	8	1	9	12	3
2	1102	2	2	1	2	1	7	8	5	4	13	1	1	2	3	3	1	2	1	8	6	9	2	7	4	5	9	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	5	18	1	2	2	1	4	4	6	1	6	9	1
2	1103	1	2	1	7	3	9	4	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	3	3	1	4	2	10	5	12	9	4
2	1104	1	2	1	2	1	1	10	5	3	14	1	1	2	3	3	1	2	1	1	2	1	1	10	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	4	1	4	1	8	5	9	12	12
2	1104	2	2	1	2	1	2	8	1	4	4	1	2	4	14	9	9	11	9	2	2	1	2	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	9	1	4	2	8	5	8	7	1
2	1105	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	1106	1	2	1	2	1	5	12	6	1	13	1	1	2	3	3	1	2	1	1	2	1	2	10	9	5	12	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	6	1	3	1	4	1	9	1	12	12	8
2	1109	1	2	1	2	1	5	11	6	1	13	1	1	2	3	3	1	2	1	8	6	9	1	15	14	6	12	1	9	1	2	1	1	2	2	2	2	3	3	22	8	5	1	1	8	1	3	1	4	1	8	6	9	12	11
2	1110	1	2	1	2	1	4	9	2	1	9	1	1	2	2	3	1	2	1	4	2	1	1	1	17	17	1	1	2	4	2	2	2	2	2	2	2	2	2	22	8	8	1	5	4	1	8	1	1	2	7	5	1	1	1
2	1111	1	2	1	2	1	5	11	2	1	8	1	2	4	14	9	9	11	9	1	1	1	2	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	2	8	1	4	2	8	5	9	10	1
2	1113	1	2	1	2	1	1	8	6	1	15	1	1	1	2	3	2	6	1	1	1	1	3	10	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	5	1	2	1	4	1	8	5	9	9	6
2	1118	1	2	1	2	1	7	9	2	1	7	1	2	4	14	9	9	11	9	3	2	1	1	7	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	5	2	4	1	4	1	8	5	4	6	1
2	1119	1	2	1	2	1	4	9	2	1	8	1	1	2	2	3	1	2	1	1	2	1	2	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	11	6	2	3	1	4	1	8	5	14	14	15
2	1120	1	2	1	2	1	4	11	9	1	15	1	1	2	2	3	1	2	1	1	2	1	2	10	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	8	1	4	2	8	5	13	8	6
2	1121	1	2	1	2	1	4	8	2	1	11	1	1	2	2	3	1	2	1	8	6	9	1	8	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	9	4	2	3	1	4	1	8	5	4	5	1
2	1122	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	7	10	8
2	1122	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	6	5	6
2	1123	1	2	1	3	1	1	11	2	2	9	1	1	2	3	3	1	2	1	8	6	9	2	5	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	12	5	1	3	1	4	1	8	5	6	5	1
2	1123	2	2	1	1	2	9	11	16	6	19	1	1	2	3	3	1	2	1	8	6	9	2	15	17	17	12	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	12	5	1	3	1	4	1	8	1	11	4	5
2	1125	1	2	1	2	1	1	8	1	1	6	1	2	4	14	9	9	11	9	1	2	1	2	10	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	5	1	7	1	4	1	5	5	10	7	5
2	1127	1	2	1	2	1	2	14	3	1	8	1	1	2	3	3	1	2	1	5	6	9	1	4	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	3	1	9	1	4	1	8	5	3	9	1
2	1128	1	2	1	2	1	3	11	3	1	9	1	1	2	3	3	1	2	1	1	2	1	2	9	17	17	1	1	1	4	2	2	2	2	2	2	2	2	2	22	8	8	1	10	6	2	3	1	3	1	8	5	14	14	15
2	1129	1	2	1	2	1	1	8	7	1	16	1	1	2	3	3	3	8	1	8	6	9	1	3	17	17	1	1	2	4	2	2	2	2	2	2	2	2	2	22	8	8	4	18	4	2	10	1	1	1	8	5	1	1	1
2	1132	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	1135	1	2	1	2	1	4	10	4	1	12	1	1	2	3	3	1	2	1	1	2	1	2	10	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	10	1	3	1	4	1	8	5	13	12	8
2	1137	1	2	1	2	1	5	9	2	4	10	1	1	2	2	3	1	2	1	1	2	1	3	8	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	2	3	1	4	1	8	5	7	10	1
2	1137	2	2	1	2	1	1	8	1	3	5	1	2	4	14	9	9	11	9	1	2	1	3	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	1	2	1	1	4	3	4	5	11	10	4
2	1138	1	2	1	2	1	3	11	1	1	4	1	2	4	14	9	9	11	9	4	2	8	3	3	17	17	1	1	1	4	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	8	1	2	1	8	5	1	1	1
2	1143	1	2	1	2	1	4	11	3	2	10	1	1	2	2	3	1	2	1	1	2	1	2	9	2	9	11	1	9	1	1	2	2	2	2	2	2	2	2	3	1	8	1	4	10	1	3	1	4	1	8	2	8	11	4
2	1143	2	2	1	1	1	9	8	16	6	19	1	1	2	3	3	1	2	1	5	6	9	2	11	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	8	1	8	1	4	2	8	5	6	4	4
